Date        Time    Tempout Hitemp  Lowtemp OutHum  DewPt   WindSpeed   WindDir WindRun HiSpeed HiDir
01/03/18    0:05    14.9    14.9    14.9	91	    13.4	0.0	        ---	    0.00	0.0	    ---
01/03/18	10:40	21.7	21.7	21.6	65	    14.9	0.9	        WNW	    0.27	3.1	    WNW
01/03/18	10:45	21.5	21.7	21.5	63	    14.2	0.4	        WNW	    0.13	3.1	    WNW
01/03/18	10:50	21.7	21.7	21.5	62	    14.1	0.9	        WNW	    0.27	3.1	    WNW
01/03/18	10:55	21.4	21.7	21.4	64	    14.3	1.8	        NW	    0.54	3.6	    NNW
01/03/18	11:00	21.3	21.4	21.3	66	    14.7	0.9	        NNW	    0.27	3.6	    N
01/03/18	11:05	21.6	21.6	21.3	61	    13.7	0.9	        SSE	    0.27	3.1	    SSE
01/03/18	11:10	22.1	22.1	21.6	65	    15.2	0.4	        SW	    0.13	3.6	    WSW
01/03/18	11:15	22.2	22.2	22.1	62	    14.5	1.8	        WSW	    0.54	4.0	    WSW
01/03/18	11:20	21.9	22.2	21.9	59	    13.6	0.4	        WSW	    0.13	2.7	    WSW
01/03/18	11:25	21.9	21.9	21.9	62	    14.3	0.4	        WSW	    0.13	2.7	    W
01/03/18	11:30	21.9	21.9	21.8	64	    14.8	0.4	        WNW	    0.13	2.2	    WNW
01/03/18	11:35	22.2	22.2	22.0	61	    14.3	0.9	        S	    0.27	2.7	    S
01/03/18	11:40	22.2	22.2	22.2	62	    14.5	0.9	        SSW	    0.27	2.7	    SE
01/03/18	11:45	22.1	22.2	22.1	62	    14.4	0.0	        SSW	    0.00	2.2	    SSW
01/03/18	11:50	22.2	22.2	22.1	63	    14.8	0.4	        SSW	    0.13	2.2	    SSW
01/03/18	11:55	22.3	22.3	22.2	64	    15.1	0.0	        SSW	    0.00	0.4	    SSW
01/03/18	12:00	22.8	22.8	22.3	64	    15.7	0.0	        SSW	    0.00	0.4	    SSW
01/03/18	12:05	23.3	23.3	22.8	59	    14.9	0.4	        SSW	    0.13	2.2	    SSW
01/03/18	12:10	23.6	23.6	23.3	58	    14.9	0.9	        SSW	    0.27	3.1	    SSW
01/03/18	12:15	23.6	23.6	23.6	59	    15.1	0.4	        SSW	    0.13	2.7	    SSE
01/03/18	12:20	23.1	23.6	23.1	58	    14.4	0.9	        SSE	    0.27	3.1	    SSE
01/03/18	12:25	22.8	23.1	22.8	59	    14.4	0.0	        SSE	    0.00	0.4	    SSE
01/03/18	12:30	22.6	22.8	22.6	59	    14.2	0.4	        SSE	    0.13	2.2	    SSE
01/03/18	12:35	22.4	22.6	22.4	61	    14.5	0.9	        SSE	    0.27	2.7	    SSW
01/03/18	12:40	22.3	22.4	22.3	63	    14.9	0.9	        NW	    0.27	4.0	    NW
01/03/18	12:45	22.0	22.3	22.0	66	    15.4	1.8	        WNW	    0.54	4.5	    WSW
01/03/18	12:50	21.8	22.0	21.7	69	    15.8	1.3	        NW	    0.40	4.5	    W
01/03/18	12:55	22.1	22.1	21.8	70	    16.3	1.3	        WNW	    0.40	3.6	    WNW
01/03/18	13:00	22.1	22.2	22.1	66	    15.5	2.2	        NNW	    0.67	4.5	    NNW
01/03/18	13:05	21.7	22.1	21.7	66	    15.1	2.7	        NW	    0.80	5.8	    WNW
01/03/18	13:10	21.3	21.7	21.3	67	    15.0	1.8	        NNW	    0.54	3.6	    WNW
01/03/18	13:15	21.1	21.4	21.1	70	    15.4	1.3	        WNW	    0.40	5.8	    W
01/03/18	13:20	20.9	21.1	20.9	69	    15.0	1.3	        WNW	    0.40	3.6	    NW
01/03/18	13:25	20.7	20.9	20.7	70	    15.1	1.8	        NW	    0.54	3.6	    NNW
01/03/18	13:30	20.6	20.7	20.6	70	    14.9	0.9	        WNW	    0.27	3.6	    WNW
01/03/18	13:35	20.8	20.8	20.6	71	    15.3	1.8	        WNW	    0.54	4.9	    NW
01/03/18	13:40	21.3	21.3	20.8	73	    16.3	2.2	        WNW	    0.67	4.9	    WNW
01/03/18	13:45	21.3	21.4	21.3	69	    15.4	3.1	        NW	    0.94	5.4	    NW
01/03/18	13:50	21.1	21.3	21.1	73	    16.1	2.7	        NW	    0.80	5.8	    NW
